# Sao Paulo Mirante (A701), -23.496289, -46.620067, 785.64 m
# date,°C,%,hPa,mm,m/s,degree
date,tc,rh,pr,rr,ws,wd
2024-08-31 20:00:00-03:00,20.8,45.0,930.4,0.0,0.5,119.0
2024-08-31 21:00:00-03:00,20.3,35.0,930.6,0.0,0.0,151.0
2024-08-31 22:00:00-03:00,20.1,38.0,930.8,0.0,0.0,96.0
2024-08-31 23:00:00-03:00,19.2,41.0,930.7,0.0,0.0,79.0
2024-09-01 00:00:00-03:00,18.0,46.0,930.3,0.0,0.0,89.0
2024-09-01 01:00:00-03:00,17.3,49.0,929.8,0.0,0.0,143.0
2024-09-01 02:00:00-03:00,16.7,52.0,929.3,0.0,0.0,79.0
2024-09-01 03:00:00-03:00,16.6,56.0,928.7,0.0,0.0,112.0
2024-09-01 04:00:00-03:00,15.8,59.0,928.6,0.0,0.0,135.0
2024-09-01 05:00:00-03:00,15.5,64.0,928.8,0.0,0.0,103.0
2024-09-01 06:00:00-03:00,15.6,66.0,929.3,0.0,0.0,96.0
2024-09-01 07:00:00-03:00,16.2,68.0,929.9,0.0,1.3,105.0
2024-09-01 08:00:00-03:00,18.0,62.0,930.2,0.0,1.4,121.0
2024-09-01 09:00:00-03:00,21.2,51.0,930.3,0.0,1.0,123.0
2024-09-01 10:00:00-03:00,24.9,41.0,930.0,0.0,1.2,115.0
2024-09-01 11:00:00-03:00,28.0,33.0,929.5,0.0,1.0,212.0
2024-09-01 12:00:00-03:00,28.9,21.0,928.6,0.0,4.0,332.0
2024-09-01 13:00:00-03:00,30.2,19.0,927.6,0.0,3.5,322.0
2024-09-01 14:00:00-03:00,30.4,16.0,926.8,0.0,4.3,319.0
2024-09-01 15:00:00-03:00,30.6,16.0,926.3,0.0,4.2,334.0
2024-09-01 16:00:00-03:00,30.6,16.0,926.1,0.0,3.1,336.0
2024-09-01 17:00:00-03:00,29.7,16.0,926.2,0.0,2.7,341.0
2024-09-01 18:00:00-03:00,27.8,20.0,926.2,0.0,1.2,33.0
2024-09-01 19:00:00-03:00,26.8,22.0,926.4,0.0,1.3,21.0
2024-09-01 20:00:00-03:00,25.6,24.0,926.8,0.0,0.7,5.0
2024-09-01 21:00:00-03:00,24.7,26.0,927.3,0.0,0.2,312.0
2024-09-01 22:00:00-03:00,25.0,25.0,927.2,0.0,0.7,13.0
2024-09-01 23:00:00-03:00,24.4,26.0,927.0,0.0,1.0,357.0
2024-09-02 00:00:00-03:00,24.3,26.0,926.6,0.0,1.0,3.0
2024-09-02 01:00:00-03:00,23.7,27.0,926.0,0.0,1.3,350.0
2024-09-02 02:00:00-03:00,23.8,27.0,925.5,0.0,3.1,3.0
2024-09-02 03:00:00-03:00,20.9,36.0,925.3,0.0,0.0,279.0
2024-09-02 04:00:00-03:00,22.1,32.0,925.2,0.0,0.8,348.0
2024-09-02 05:00:00-03:00,20.4,39.0,925.4,0.0,1.3,252.0
2024-09-02 06:00:00-03:00,18.6,62.0,926.3,0.0,0.0,218.0
2024-09-02 07:00:00-03:00,19.0,69.0,926.8,0.0,0.0,203.0
2024-09-02 08:00:00-03:00,20.4,62.0,927.1,0.0,0.0,208.0
2024-09-02 09:00:00-03:00,22.1,56.0,927.4,0.0,1.1,177.0
2024-09-02 10:00:00-03:00,22.2,57.0,927.3,0.0,1.3,187.0
2024-09-02 11:00:00-03:00,24.5,49.0,926.9,0.0,0.8,187.0
2024-09-02 12:00:00-03:00,26.9,41.0,926.1,0.0,1.0,197.0
2024-09-02 13:00:00-03:00,28.6,38.0,925.1,0.0,1.4,193.0
2024-09-02 14:00:00-03:00,28.2,39.0,924.3,0.0,2.1,221.0
2024-09-02 15:00:00-03:00,24.8,49.0,924.3,0.0,3.2,216.0
2024-09-02 16:00:00-03:00,22.3,58.0,924.7,0.0,2.2,221.0
2024-09-02 17:00:00-03:00,20.4,65.0,925.0,0.0,1.8,181.0
2024-09-02 18:00:00-03:00,18.9,71.0,925.2,0.0,1.0,207.0
2024-09-02 19:00:00-03:00,18.0,75.0,925.7,0.0,1.1,197.0
2024-09-02 20:00:00-03:00,17.1,80.0,926.3,0.0,0.3,172.0
2024-09-02 21:00:00-03:00,16.8,82.0,926.7,0.0,0.1,198.0
2024-09-02 22:00:00-03:00,16.5,83.0,926.7,0.0,0.0,174.0
2024-09-02 23:00:00-03:00,16.8,82.0,926.8,0.0,1.3,143.0
2024-09-03 00:00:00-03:00,16.5,83.0,926.6,0.0,1.3,152.0
2024-09-03 01:00:00-03:00,16.2,85.0,926.2,0.0,0.3,164.0
2024-09-03 02:00:00-03:00,16.0,85.0,925.8,0.0,0.1,161.0
2024-09-03 03:00:00-03:00,15.7,87.0,925.7,0.0,1.2,107.0
2024-09-03 04:00:00-03:00,15.8,87.0,925.6,0.0,1.1,141.0
2024-09-03 05:00:00-03:00,15.7,87.0,925.8,0.0,0.9,112.0
2024-09-03 06:00:00-03:00,15.5,88.0,926.5,0.0,1.2,114.0
2024-09-03 07:00:00-03:00,15.7,87.0,927.2,0.0,1.4,101.0
2024-09-03 08:00:00-03:00,16.5,84.0,927.9,0.0,1.8,126.0
2024-09-03 09:00:00-03:00,18.7,76.0,928.5,0.0,1.8,122.0
2024-09-03 10:00:00-03:00,21.5,62.0,928.4,0.0,1.2,118.0
2024-09-03 11:00:00-03:00,24.6,51.0,928.0,0.0,1.0,85.0
2024-09-03 12:00:00-03:00,28.0,40.0,927.5,0.0,0.7,39.0
2024-09-03 13:00:00-03:00,30.5,29.0,926.5,0.0,1.8,347.0
2024-09-03 14:00:00-03:00,31.4,25.0,925.8,0.0,2.3,303.0
2024-09-03 15:00:00-03:00,31.7,21.0,925.5,0.0,2.3,288.0
2024-09-03 16:00:00-03:00,31.1,23.0,925.5,0.0,2.1,214.0
2024-09-03 17:00:00-03:00,29.5,21.0,926.0,0.0,1.5,247.0
2024-09-03 18:00:00-03:00,27.3,27.0,926.8,0.0,1.2,226.0
2024-09-03 19:00:00-03:00,26.1,29.0,927.5,0.0,0.2,142.0
2024-09-03 20:00:00-03:00,25.6,30.0,928.1,0.0,0.0,141.0
2024-09-03 21:00:00-03:00,23.9,47.0,928.8,0.0,1.1,75.0
2024-09-03 22:00:00-03:00,23.5,50.0,929.0,0.0,1.4,84.0
2024-09-03 23:00:00-03:00,22.4,50.0,928.9,0.0,1.0,101.0
2024-09-04 00:00:00-03:00,21.0,54.0,928.5,0.0,0.5,96.0
2024-09-04 01:00:00-03:00,19.9,63.0,928.1,0.0,0.0,104.0
2024-09-04 02:00:00-03:00,19.4,68.0,927.6,0.0,0.9,130.0
2024-09-04 03:00:00-03:00,19.0,73.0,927.2,0.0,0.7,96.0
2024-09-04 04:00:00-03:00,18.7,75.0,926.7,0.0,0.6,158.0
2024-09-04 05:00:00-03:00,18.4,79.0,927.3,0.0,1.3,133.0
2024-09-04 06:00:00-03:00,17.9,81.0,928.0,0.0,0.9,132.0
2024-09-04 07:00:00-03:00,18.8,79.0,928.7,0.0,1.5,124.0
2024-09-04 08:00:00-03:00,20.9,67.0,929.3,0.0,1.8,121.0
2024-09-04 09:00:00-03:00,24.6,50.0,929.4,0.0,1.7,117.0
2024-09-04 10:00:00-03:00,27.2,32.0,929.3,0.0,3.3,122.0
2024-09-04 11:00:00-03:00,29.3,22.0,928.8,0.0,3.3,119.0
2024-09-04 12:00:00-03:00,31.4,15.0,928.2,0.0,3.3,109.0
2024-09-04 13:00:00-03:00,31.6,13.0,927.5,0.0,3.0,108.0
2024-09-04 14:00:00-03:00,32.4,17.0,926.5,0.0,1.7,90.0
2024-09-04 15:00:00-03:00,32.0,14.0,926.0,0.0,2.0,118.0
2024-09-04 16:00:00-03:00,31.1,14.0,926.1,0.0,2.8,145.0
2024-09-04 17:00:00-03:00,30.1,15.0,926.1,0.0,2.1,133.0
2024-09-04 18:00:00-03:00,28.3,20.0,926.2,0.0,1.1,106.0
2024-09-04 19:00:00-03:00,26.3,23.0,926.7,0.0,1.3,103.0
2024-09-04 20:00:00-03:00,25.7,26.0,927.0,0.0,1.8,88.0
2024-09-04 21:00:00-03:00,25.2,28.0,927.4,0.0,2.1,100.0
2024-09-04 22:00:00-03:00,24.2,31.0,927.4,0.0,2.1,111.0
2024-09-04 23:00:00-03:00,23.7,33.0,927.3,0.0,2.2,109.0
2024-09-05 00:00:00-03:00,23.2,37.0,927.0,0.0,2.6,108.0
2024-09-05 01:00:00-03:00,22.5,40.0,926.6,0.0,2.0,122.0
2024-09-05 02:00:00-03:00,21.8,43.0,926.3,0.0,1.8,122.0
2024-09-05 03:00:00-03:00,20.9,47.0,925.8,0.0,1.0,111.0
2024-09-05 04:00:00-03:00,20.4,50.0,925.8,0.0,0.8,97.0
2024-09-05 05:00:00-03:00,19.9,54.0,926.0,0.0,0.5,109.0
2024-09-05 06:00:00-03:00,19.8,56.0,926.6,0.0,0.9,114.0
2024-09-05 07:00:00-03:00,20.0,60.0,926.8,0.0,0.6,101.0
2024-09-05 08:00:00-03:00,21.7,57.0,927.8,0.0,1.9,191.0
2024-09-05 09:00:00-03:00,20.4,63.0,929.6,0.0,4.3,220.0
2024-09-05 10:00:00-03:00,19.8,69.0,930.3,0.0,2.8,219.0
2024-09-05 11:00:00-03:00,21.7,59.0,930.1,0.0,2.8,240.0
2024-09-05 12:00:00-03:00,21.2,59.0,929.5,0.0,2.2,239.0
2024-09-05 13:00:00-03:00,25.3,45.0,928.3,0.0,2.2,226.0
2024-09-05 14:00:00-03:00,26.7,40.0,927.2,0.0,1.8,183.0
2024-09-05 15:00:00-03:00,26.9,35.0,926.9,0.0,2.2,180.0
2024-09-05 16:00:00-03:00,24.4,41.0,927.0,0.0,2.4,169.0
2024-09-05 17:00:00-03:00,20.9,62.0,927.6,0.0,2.3,179.0
2024-09-05 18:00:00-03:00,18.2,75.0,928.7,0.0,2.5,183.0
2024-09-05 19:00:00-03:00,17.7,76.0,929.8,0.0,3.2,213.0
2024-09-05 20:00:00-03:00,17.2,76.0,930.2,0.0,4.0,216.0
2024-09-05 21:00:00-03:00,17.1,77.0,930.6,0.0,3.7,207.0
2024-09-05 22:00:00-03:00,16.3,77.0,931.2,0.0,3.0,218.0
2024-09-05 23:00:00-03:00,15.8,79.0,931.1,0.0,3.6,209.0
2024-09-06 00:00:00-03:00,15.5,78.0,930.6,0.0,3.8,207.0
2024-09-06 01:00:00-03:00,15.6,80.0,930.0,0.0,1.8,212.0
2024-09-06 02:00:00-03:00,15.3,83.0,929.7,0.0,2.7,213.0
2024-09-06 03:00:00-03:00,15.8,81.0,929.0,0.0,1.8,192.0
2024-09-06 04:00:00-03:00,15.8,80.0,928.8,0.0,2.1,175.0
2024-09-06 05:00:00-03:00,15.7,81.0,929.1,0.0,1.8,177.0
2024-09-06 06:00:00-03:00,15.7,79.0,929.2,0.0,1.4,181.0
2024-09-06 07:00:00-03:00,15.8,79.0,929.7,0.0,2.1,181.0
2024-09-06 08:00:00-03:00,16.1,78.0,930.1,0.0,3.2,155.0
2024-09-06 09:00:00-03:00,17.1,73.0,930.3,0.0,1.8,163.0
2024-09-06 10:00:00-03:00,18.8,67.0,930.2,0.0,2.6,151.0
2024-09-06 11:00:00-03:00,20.0,64.0,929.7,0.0,3.9,143.0
2024-09-06 12:00:00-03:00,22.1,58.0,928.9,0.0,2.9,145.0
2024-09-06 13:00:00-03:00,21.9,58.0,928.0,0.0,2.4,179.0
2024-09-06 14:00:00-03:00,22.7,59.0,927.4,0.0,2.1,193.0
2024-09-06 15:00:00-03:00,21.8,63.0,927.2,0.0,2.4,186.0
2024-09-06 16:00:00-03:00,20.4,67.0,927.3,0.0,2.0,179.0
2024-09-06 17:00:00-03:00,18.9,72.0,927.7,0.0,2.0,182.0
2024-09-06 18:00:00-03:00,18.0,76.0,928.1,0.0,2.2,184.0
2024-09-06 19:00:00-03:00,17.8,78.0,928.6,0.0,2.2,169.0
2024-09-06 20:00:00-03:00,17.7,79.0,929.1,0.0,1.8,169.0
2024-09-06 21:00:00-03:00,17.9,79.0,929.4,0.0,1.3,165.0
2024-09-06 22:00:00-03:00,17.8,79.0,929.5,0.0,1.7,148.0
2024-09-06 23:00:00-03:00,17.6,82.0,929.4,0.0,1.5,136.0
2024-09-07 00:00:00-03:00,17.4,83.0,929.2,0.0,1.9,139.0
2024-09-07 01:00:00-03:00,17.3,84.0,928.5,0.0,2.0,125.0
2024-09-07 02:00:00-03:00,17.1,86.0,928.0,0.0,1.6,120.0
2024-09-07 03:00:00-03:00,16.8,88.0,927.6,0.0,1.4,126.0
2024-09-07 04:00:00-03:00,16.7,89.0,927.8,0.0,1.2,127.0
2024-09-07 05:00:00-03:00,16.9,90.0,928.3,0.0,1.3,104.0
2024-09-07 06:00:00-03:00,16.7,90.0,928.7,0.0,2.0,126.0
2024-09-07 07:00:00-03:00,16.8,90.0,929.5,0.0,1.4,101.0
2024-09-07 08:00:00-03:00,17.3,89.0,930.1,0.0,2.1,124.0
2024-09-07 09:00:00-03:00,19.9,81.0,930.2,0.0,1.4,104.0
2024-09-07 10:00:00-03:00,22.1,66.0,930.2,0.0,1.1,114.0
2024-09-07 11:00:00-03:00,25.3,56.0,929.7,0.0,1.0,117.0
2024-09-07 12:00:00-03:00,28.0,47.0,928.8,0.0,0.2,97.0
2024-09-07 13:00:00-03:00,31.1,35.0,927.9,0.0,0.4,193.0
2024-09-07 14:00:00-03:00,32.2,27.0,927.0,0.0,1.9,347.0
2024-09-07 15:00:00-03:00,33.1,24.0,926.6,0.0,1.9,334.0
2024-09-07 16:00:00-03:00,32.2,25.0,926.7,0.0,1.9,335.0
2024-09-07 17:00:00-03:00,31.3,24.0,926.9,0.0,1.4,339.0
2024-09-07 18:00:00-03:00,29.4,29.0,927.4,0.0,1.2,337.0
2024-09-07 19:00:00-03:00,27.1,40.0,928.0,0.0,0.7,109.0
2024-09-07 20:00:00-03:00,25.8,54.0,928.7,0.0,0.0,148.0
2024-09-07 21:00:00-03:00,24.7,54.0,929.3,0.0,0.0,117.0
2024-09-07 22:00:00-03:00,23.3,64.0,929.6,0.0,0.0,86.0
2024-09-07 23:00:00-03:00,23.5,66.0,929.8,0.0,1.6,121.0
2024-09-08 00:00:00-03:00,23.3,65.0,929.8,0.0,1.5,112.0
2024-09-08 01:00:00-03:00,22.6,67.0,929.4,0.0,1.1,111.0
2024-09-08 02:00:00-03:00,22.0,69.0,929.2,0.0,1.2,124.0
2024-09-08 03:00:00-03:00,21.6,72.0,929.1,0.0,0.8,113.0
2024-09-08 04:00:00-03:00,21.2,73.0,929.3,0.0,0.9,105.0
2024-09-08 05:00:00-03:00,20.6,75.0,930.0,0.0,1.0,115.0
2024-09-08 06:00:00-03:00,20.5,76.0,930.5,0.0,1.6,122.0
2024-09-08 07:00:00-03:00,20.9,75.0,931.1,0.0,0.6,105.0
2024-09-08 08:00:00-03:00,22.6,69.0,931.6,0.0,0.8,113.0
2024-09-08 09:00:00-03:00,24.4,59.0,932.2,0.0,0.6,89.0
2024-09-08 10:00:00-03:00,27.6,46.0,932.3,0.0,0.6,95.0
2024-09-08 11:00:00-03:00,29.7,39.0,931.9,0.0,0.5,109.0
2024-09-08 12:00:00-03:00,32.4,28.0,931.1,0.0,0.6,155.0
2024-09-08 13:00:00-03:00,33.7,22.0,930.2,0.0,0.4,283.0
2024-09-08 14:00:00-03:00,33.7,19.0,929.4,0.0,1.5,105.0
2024-09-08 15:00:00-03:00,33.8,22.0,928.9,0.0,1.0,150.0
2024-09-08 16:00:00-03:00,32.7,20.0,928.9,0.0,1.3,123.0
2024-09-08 17:00:00-03:00,31.2,22.0,929.1,0.0,1.2,124.0
2024-09-08 18:00:00-03:00,28.6,38.0,929.3,0.0,0.8,82.0
2024-09-08 19:00:00-03:00,27.0,43.0,929.6,0.0,0.3,120.0
2024-09-08 20:00:00-03:00,26.4,46.0,930.3,0.0,0.3,74.0
2024-09-08 21:00:00-03:00,25.7,48.0,930.6,0.0,0.7,84.0
2024-09-08 22:00:00-03:00,24.4,51.0,930.8,0.0,0.3,92.0
2024-09-08 23:00:00-03:00,23.4,57.0,930.5,0.0,0.9,150.0
2024-09-09 00:00:00-03:00,22.9,62.0,930.2,0.0,0.7,135.0
2024-09-09 01:00:00-03:00,21.6,66.0,929.8,0.0,0.0,138.0
2024-09-09 02:00:00-03:00,21.8,64.0,929.3,0.0,1.4,145.0
2024-09-09 03:00:00-03:00,20.9,64.0,928.9,0.0,0.4,116.0
2024-09-09 04:00:00-03:00,20.2,66.0,928.9,0.0,0.0,125.0
2024-09-09 05:00:00-03:00,20.5,63.0,929.2,0.0,0.9,114.0
2024-09-09 06:00:00-03:00,19.8,67.0,929.6,0.0,0.0,109.0
2024-09-09 07:00:00-03:00,20.8,65.0,930.3,0.0,0.1,95.0
2024-09-09 08:00:00-03:00,22.8,59.0,930.7,0.0,0.7,120.0
2024-09-09 09:00:00-03:00,25.2,51.0,931.0,0.0,0.2,122.0
2024-09-09 10:00:00-03:00,28.2,40.0,930.7,0.0,0.2,4.0
2024-09-09 11:00:00-03:00,30.5,28.0,930.2,0.0,1.0,96.0
2024-09-09 12:00:00-03:00,32.0,21.0,929.3,0.0,1.0,81.0
2024-09-09 13:00:00-03:00,33.5,16.0,928.4,0.0,1.4,138.0
2024-09-09 14:00:00-03:00,33.4,14.0,927.5,0.0,2.1,132.0
2024-09-09 15:00:00-03:00,33.5,14.0,926.9,0.0,1.4,111.0
2024-09-09 16:00:00-03:00,32.2,21.0,927.0,0.0,2.0,162.0
2024-09-09 17:00:00-03:00,30.1,16.0,927.3,0.0,2.7,155.0
2024-09-09 18:00:00-03:00,28.4,12.0,927.8,0.0,1.4,130.0
2024-09-09 19:00:00-03:00,27.1,15.0,928.1,0.0,1.3,132.0
2024-09-09 20:00:00-03:00,25.3,20.0,928.3,0.0,0.6,149.0
2024-09-09 21:00:00-03:00,24.6,22.0,928.6,0.0,0.2,95.0
2024-09-09 22:00:00-03:00,24.2,26.0,928.6,0.0,0.0,34.0
2024-09-09 23:00:00-03:00,23.0,31.0,928.4,0.0,0.0,166.0
2024-09-10 00:00:00-03:00,22.1,36.0,928.3,0.0,0.4,97.0
2024-09-10 01:00:00-03:00,21.2,42.0,928.0,0.0,0.0,71.0
2024-09-10 02:00:00-03:00,20.3,45.0,927.5,0.0,0.0,345.0
2024-09-10 03:00:00-03:00,19.4,49.0,927.2,0.0,0.0,282.0
2024-09-10 04:00:00-03:00,19.8,46.0,927.0,0.0,0.0,342.0
2024-09-10 05:00:00-03:00,19.0,49.0,927.2,0.0,0.0,281.0
2024-09-10 06:00:00-03:00,18.8,48.0,927.8,0.0,0.0,8.0
2024-09-10 07:00:00-03:00,19.7,47.0,928.5,0.0,0.0,122.0
2024-09-10 08:00:00-03:00,22.6,40.0,928.8,0.0,0.0,148.0
2024-09-10 09:00:00-03:00,25.6,32.0,929.0,0.0,0.1,104.0
2024-09-10 10:00:00-03:00,27.5,29.0,928.7,0.0,1.9,335.0
2024-09-10 11:00:00-03:00,29.5,23.0,928.3,0.0,2.8,353.0
2024-09-10 12:00:00-03:00,30.4,22.0,927.5,0.0,3.7,16.0
2024-09-10 13:00:00-03:00,31.6,19.0,926.4,0.0,3.4,355.0
2024-09-10 14:00:00-03:00,32.3,17.0,925.4,0.0,2.3,7.0
2024-09-10 15:00:00-03:00,32.5,15.0,924.8,0.0,2.0,300.0
2024-09-10 16:00:00-03:00,31.4,18.0,924.6,0.0,2.0,357.0
2024-09-10 17:00:00-03:00,30.4,18.0,924.9,0.0,1.5,16.0
2024-09-10 18:00:00-03:00,29.4,20.0,925.1,0.0,1.2,328.0
2024-09-10 19:00:00-03:00,28.2,25.0,925.5,0.0,1.3,342.0
2024-09-10 20:00:00-03:00,27.1,27.0,925.9,0.0,0.5,34.0
2024-09-10 21:00:00-03:00,25.9,31.0,926.4,0.0,1.8,125.0
2024-09-10 22:00:00-03:00,25.3,31.0,926.5,0.0,1.0,59.0
2024-09-10 23:00:00-03:00,24.9,32.0,926.4,0.0,0.8,78.0
2024-09-11 00:00:00-03:00,23.6,37.0,926.4,0.0,0.0,301.0
2024-09-11 01:00:00-03:00,23.3,38.0,926.0,0.0,1.1,99.0
2024-09-11 02:00:00-03:00,22.6,38.0,926.0,0.0,0.0,7.0
2024-09-11 03:00:00-03:00,21.5,43.0,925.8,0.0,0.4,129.0
2024-09-11 04:00:00-03:00,21.1,44.0,925.9,0.0,0.0,74.0
2024-09-11 05:00:00-03:00,20.3,48.0,926.0,0.0,0.6,105.0
2024-09-11 06:00:00-03:00,19.7,51.0,926.6,0.0,0.5,112.0
2024-09-11 07:00:00-03:00,21.3,48.0,927.4,0.0,0.6,128.0
2024-09-11 08:00:00-03:00,24.2,38.0,928.0,0.0,0.7,145.0
2024-09-11 09:00:00-03:00,26.2,33.0,928.6,0.0,0.9,139.0
2024-09-11 10:00:00-03:00,28.5,27.0,928.7,0.0,0.6,84.0
2024-09-11 11:00:00-03:00,30.6,20.0,928.3,0.0,1.6,28.0
2024-09-11 12:00:00-03:00,31.4,19.0,927.6,0.0,2.8,45.0
2024-09-11 13:00:00-03:00,32.6,17.0,926.7,0.0,2.4,70.0
2024-09-11 14:00:00-03:00,32.8,16.0,925.6,0.0,0.9,18.0
2024-09-11 15:00:00-03:00,31.8,17.0,925.1,0.0,1.4,73.0
2024-09-11 16:00:00-03:00,31.9,18.0,925.1,0.0,1.5,10.0
2024-09-11 17:00:00-03:00,31.0,17.0,925.5,0.0,1.8,326.0
2024-09-11 18:00:00-03:00,29.0,23.0,925.9,0.0,1.1,75.0
2024-09-11 19:00:00-03:00,27.7,27.0,926.5,0.0,1.3,78.0
2024-09-11 20:00:00-03:00,26.6,27.0,927.0,0.0,0.9,78.0
2024-09-11 21:00:00-03:00,25.2,31.0,927.2,0.0,0.2,82.0
2024-09-11 22:00:00-03:00,24.7,33.0,927.3,0.0,0.0,40.0
2024-09-11 23:00:00-03:00,23.5,38.0,927.5,0.0,0.0,95.0
2024-09-12 00:00:00-03:00,23.0,39.0,927.6,0.0,0.0,68.0
2024-09-12 01:00:00-03:00,22.7,41.0,927.4,0.0,0.0,105.0
2024-09-12 02:00:00-03:00,21.9,43.0,927.0,0.0,0.0,70.0
2024-09-12 03:00:00-03:00,21.2,45.0,926.7,0.0,0.3,112.0
2024-09-12 04:00:00-03:00,20.3,48.0,926.9,0.0,0.0,165.0
2024-09-12 05:00:00-03:00,19.8,51.0,927.7,0.0,0.0,155.0
2024-09-12 06:00:00-03:00,19.8,50.0,928.3,0.0,0.0,92.0
2024-09-12 07:00:00-03:00,21.2,48.0,928.9,0.0,1.2,121.0
2024-09-12 08:00:00-03:00,24.2,34.0,929.3,0.0,1.0,126.0
2024-09-12 09:00:00-03:00,27.7,27.0,929.5,0.0,0.4,81.0
2024-09-12 10:00:00-03:00,29.0,19.0,928.9,0.0,1.6,4.0
2024-09-12 11:00:00-03:00,30.1,18.0,928.0,0.0,3.8,36.0
2024-09-12 12:00:00-03:00,31.3,17.0,927.4,0.0,2.5,340.0
2024-09-12 13:00:00-03:00,32.2,15.0,926.6,0.0,2.7,36.0
2024-09-12 14:00:00-03:00,32.8,14.0,925.5,0.0,3.2,328.0
2024-09-12 15:00:00-03:00,32.9,13.0,925.0,0.0,2.4,341.0
2024-09-12 16:00:00-03:00,32.4,13.0,924.9,0.0,2.4,358.0
2024-09-12 17:00:00-03:00,31.7,13.0,925.1,0.0,1.5,323.0
2024-09-12 18:00:00-03:00,29.8,16.0,925.7,0.0,0.3,334.0
2024-09-12 19:00:00-03:00,28.3,22.0,926.0,0.0,1.1,52.0
2024-09-12 20:00:00-03:00,28.1,20.0,926.4,0.0,1.0,59.0
2024-09-12 21:00:00-03:00,26.5,23.0,926.8,0.0,0.2,42.0
2024-09-12 22:00:00-03:00,25.1,29.0,927.0,0.0,0.5,70.0
2024-09-12 23:00:00-03:00,24.3,30.0,927.3,0.0,0.0,42.0
2024-09-13 00:00:00-03:00,23.9,32.0,927.2,0.0,0.0,76.0
2024-09-13 01:00:00-03:00,22.7,35.0,926.8,0.0,0.0,99.0
2024-09-13 02:00:00-03:00,22.1,37.0,926.4,0.0,0.0,121.0
2024-09-13 03:00:00-03:00,21.8,39.0,926.0,0.0,0.0,119.0
2024-09-13 04:00:00-03:00,20.8,44.0,926.1,0.0,0.5,157.0
2024-09-13 05:00:00-03:00,20.3,45.0,926.5,0.0,0.5,104.0
2024-09-13 06:00:00-03:00,19.8,44.0,927.0,0.0,0.0,114.0
2024-09-13 07:00:00-03:00,20.9,43.0,928.0,0.0,0.8,129.0
2024-09-13 08:00:00-03:00,23.4,35.0,928.6,0.0,0.9,109.0
2024-09-13 09:00:00-03:00,25.8,30.0,928.8,0.0,1.1,126.0
2024-09-13 10:00:00-03:00,27.9,26.0,928.5,0.0,1.6,133.0
2024-09-13 11:00:00-03:00,31.0,20.0,927.8,0.0,2.3,79.0
2024-09-13 12:00:00-03:00,31.0,19.0,926.9,0.0,3.1,24.0
2024-09-13 13:00:00-03:00,32.1,17.0,926.0,0.0,2.6,55.0
2024-09-13 14:00:00-03:00,33.0,17.0,925.0,0.0,1.7,97.0
2024-09-13 15:00:00-03:00,32.7,17.0,924.2,0.0,1.2,79.0
2024-09-13 16:00:00-03:00,32.1,18.0,924.2,0.0,1.5,55.0
2024-09-13 17:00:00-03:00,31.1,18.0,924.4,0.0,1.1,73.0
2024-09-13 18:00:00-03:00,29.0,23.0,924.7,0.0,0.9,68.0
2024-09-13 19:00:00-03:00,28.0,23.0,924.9,0.0,1.3,55.0
2024-09-13 20:00:00-03:00,28.1,22.0,925.1,0.0,2.9,61.0
2024-09-13 21:00:00-03:00,27.1,24.0,925.4,0.0,1.2,52.0
2024-09-13 22:00:00-03:00,25.9,27.0,925.6,0.0,0.4,80.0
2024-09-13 23:00:00-03:00,26.3,25.0,925.6,0.0,0.7,64.0
2024-09-14 00:00:00-03:00,27.0,22.0,925.0,0.0,2.4,50.0
2024-09-14 01:00:00-03:00,26.7,23.0,924.5,0.0,1.7,54.0
2024-09-14 02:00:00-03:00,23.0,32.0,924.8,0.0,0.0,207.0
2024-09-14 03:00:00-03:00,22.8,33.0,925.3,0.0,0.0,195.0
2024-09-14 04:00:00-03:00,21.9,40.0,925.3,0.0,1.3,147.0
2024-09-14 05:00:00-03:00,21.2,43.0,925.5,0.0,1.3,146.0
2024-09-14 06:00:00-03:00,20.7,45.0,925.8,0.0,0.6,129.0
2024-09-14 07:00:00-03:00,21.6,45.0,926.7,0.0,0.0,183.0
2024-09-14 08:00:00-03:00,24.4,36.0,927.8,0.0,1.2,191.0
2024-09-14 09:00:00-03:00,23.8,51.0,928.9,0.0,2.7,220.0
2024-09-14 10:00:00-03:00,24.5,48.0,929.0,0.0,1.2,206.0
2024-09-14 11:00:00-03:00,27.4,37.0,928.6,0.0,1.7,169.0
2024-09-14 12:00:00-03:00,27.1,35.0,928.0,0.0,2.1,255.0
2024-09-14 13:00:00-03:00,29.0,31.0,927.3,0.0,2.0,241.0
2024-09-14 14:00:00-03:00,29.4,31.0,926.5,0.0,1.9,182.0
2024-09-14 15:00:00-03:00,28.7,33.0,926.2,0.0,1.7,184.0
2024-09-14 16:00:00-03:00,27.1,38.0,926.5,0.0,1.4,175.0
2024-09-14 17:00:00-03:00,25.4,41.0,926.6,0.0,2.2,148.0
2024-09-14 18:00:00-03:00,24.5,41.0,927.7,0.0,2.9,152.0
2024-09-14 19:00:00-03:00,23.6,43.0,928.6,0.0,1.9,192.0
2024-09-14 20:00:00-03:00,22.6,49.0,929.1,0.0,2.4,164.0
2024-09-14 21:00:00-03:00,22.0,53.0,929.5,0.0,2.4,148.0
2024-09-14 22:00:00-03:00,21.4,57.0,930.0,0.0,1.9,170.0
